x6,x13,x14,x8_automatic,x8_manual,x15_No,x15_Yes,Age of car,x1,x11,x9,y
2,6,10,1,0,1,0,4,57193,-2.1848914613731063,101.0,11500.0
3,1,5,1,0,1,0,10,57194,-0.48771720915017847,109.0,6500.0
3,6,20,0,1,1,0,13,57195,-0.7301706737534539,115.0,6999.0
3,1,10,0,1,1,0,14,57196,0.7245501138661985,80.0,2950.0
2,6,34,0,1,1,0,8,57197,-0.9726241383567292,86.0,6700.0
0,6,1,0,1,1,0,8,57198,-0.48771720915017847,125.0,10500.0
4,6,2,0,1,1,0,10,57199,-1.45753106756328,170.0,14450.0
6,6,27,0,1,1,0,9,57200,-1.9424379967698309,58.0,4400.0
7,6,6,0,1,1,0,5,57201,-1.9424379967698309,105.0,3650.0
2,6,9,0,1,1,0,16,57202,0.7245501138661985,0.0,1399.0
2,6,10,0,1,1,0,11,57203,-0.48771720915017847,60.0,2950.0
3,1,36,0,1,1,0,17,57204,0.7245501138661985,88.0,4200.0
2,6,32,0,1,1,0,14,57205,0.7245501138661985,75.0,2990.0
0,6,2,0,1,1,0,11,57206,0.7245501138661985,218.0,12799.0
6,6,2,0,1,1,0,2,57207,0.7245501138661985,143.0,3300.0
3,6,36,0,1,1,0,10,57208,-0.48771720915017847,102.0,9500.0
0,1,35,0,1,1,0,12,57209,0.7245501138661985,90.0,3650.0
7,1,2,1,0,1,0,14,57210,0.7245501138661985,204.0,8490.0
6,1,2,0,1,1,0,14,57211,0.7245501138661985,150.0,4999.0
6,6,20,1,0,1,0,6,57212,-0.7301706737534539,156.0,17500.0
2,1,36,0,1,1,0,5,57213,-1.6999845321665554,75.0,9990.0
2,6,27,0,1,1,0,5,57214,-1.6999845321665554,73.0,8300.0
0,1,36,1,0,1,0,9,57215,0.7245501138661985,105.0,5999.0
0,6,1,1,0,1,0,11,57216,0.7245501138661985,116.0,8990.0
3,1,36,0,1,1,0,18,57217,0.7245501138661985,151.0,8500.0
6,6,36,0,1,1,0,14,57218,0.7245501138661985,116.0,4250.0
2,6,15,0,1,1,0,13,57219,-0.7301706737534539,65.0,1999.0
0,1,1,1,0,1,0,13,57220,0.7245501138661985,224.0,6999.0
2,6,35,0,1,1,0,18,57221,0.7245501138661985,86.0,2099.0
5,6,24,0,1,1,0,11,57222,-1.45753106756328,116.0,6390.0
6,6,1,0,1,1,0,8,57223,0.11841645235801,116.0,17900.0
0,6,36,0,1,1,0,18,57224,0.11841645235801,105.0,3500.0
0,1,36,1,0,1,0,17,57225,0.7245501138661985,131.0,3500.0
0,6,31,0,1,1,0,13,57226,0.7245501138661985,116.0,3499.0
0,1,2,1,0,0,1,10,57227,0.7245501138661985,0.0,7750.0
0,1,1,0,1,1,0,10,57228,0.7245501138661985,239.0,11350.0
3,1,30,0,1,1,0,15,57229,0.7245501138661985,131.0,5200.0
6,1,36,1,0,1,0,11,57230,0.7245501138661985,170.0,8695.0
2,6,5,0,1,1,0,11,57231,0.7245501138661985,68.0,1600.0
0,1,10,0,1,0,1,12,57232,0.7245501138661985,109.0,2400.0
0,1,36,0,1,1,0,10,57233,0.7245501138661985,140.0,5599.0
2,6,24,0,1,1,0,15,57234,0.7245501138661985,60.0,1299.0
6,6,24,0,1,0,1,17,57235,-1.2150776029600046,189.0,1600.0
2,6,24,0,1,1,0,9,57236,-0.9726241383567292,88.0,6700.0
2,6,35,1,0,1,0,9,57237,-1.6999845321665554,87.0,6299.0
2,1,1,0,1,1,0,4,57238,-2.4273449259763815,150.0,22200.0
2,6,9,0,1,1,0,6,57239,-1.9424379967698309,69.0,5500.0
2,4,9,0,1,1,0,9,57240,-0.48771720915017847,77.0,3500.0
2,1,32,1,0,1,0,8,57241,0.11841645235801,54.0,5399.0
7,1,20,0,1,1,0,16,57242,0.7245501138661985,163.0,7980.0
5,6,1,0,1,1,0,10,57243,0.7245501138661985,116.0,18200.0
0,6,10,0,1,1,0,17,57244,0.7245501138661985,75.0,1200.0
6,6,20,1,0,1,0,17,57245,-0.48771720915017847,163.0,3400.0
7,1,23,0,1,1,0,5,57246,-2.1848914613731063,110.0,12350.0
6,6,2,0,1,1,0,17,57247,0.7245501138661985,116.0,2500.0
3,1,4,0,1,1,0,17,57248,0.7245501138661985,0.0,2750.0
2,6,34,0,1,1,0,8,57249,-0.9726241383567292,92.0,7499.0
4,6,2,0,1,1,0,17,57250,-2.791025122881295,170.0,6880.0
2,6,27,0,1,1,0,4,57251,-2.4273449259763815,75.0,7380.0
0,1,1,0,1,1,0,12,57252,0.7245501138661985,140.0,6300.0
6,1,10,0,1,1,0,10,57253,0.7245501138661985,0.0,5500.0
2,6,24,0,1,1,0,8,57254,-0.9726241383567292,101.0,6800.0
3,1,20,0,1,0,1,8,57255,0.7245501138661985,129.0,8299.0
6,6,9,0,1,1,0,8,57256,-0.9726241383567292,77.0,6100.0
0,1,36,0,1,1,0,18,57257,0.7245501138661985,65.0,2000.0
6,6,1,0,1,1,0,11,57258,-1.45753106756328,160.0,9500.0
6,6,20,1,0,1,0,15,57259,-0.48771720915017847,0.0,5200.0
3,6,36,0,1,1,0,10,57260,-0.9726241383567292,80.0,8600.0
0,6,2,0,1,1,0,15,57261,-0.48771720915017847,116.0,4900.0
0,6,10,0,1,1,0,13,57262,0.7245501138661985,125.0,3350.0
2,6,27,0,1,1,0,17,57263,0.7245501138661985,58.0,1350.0
4,6,24,0,1,1,0,13,57264,0.11841645235801,90.0,3500.0
5,6,2,1,0,1,0,11,57265,-0.48771720915017847,116.0,20000.0
0,1,20,0,1,1,0,17,57266,0.7245501138661985,82.0,2500.0
5,6,2,1,0,1,0,9,57267,-0.48771720915017847,116.0,29000.0
5,6,26,0,1,1,0,12,57268,-1.2150776029600046,245.0,22999.0
6,1,36,0,1,1,0,13,57269,0.7245501138661985,105.0,4444.0
2,6,10,0,1,1,0,16,57270,0.11841645235801,60.0,1300.0
4,6,2,1,0,1,0,10,57271,0.7245501138661985,170.0,15900.0
0,6,36,1,0,1,0,8,57272,-0.9726241383567292,116.0,30799.0
7,1,20,1,0,1,0,8,57273,-0.7301706737534539,231.0,25700.0
0,1,36,0,1,1,0,15,57274,0.7245501138661985,131.0,2300.0
6,1,35,0,1,1,0,7,57275,0.11841645235801,126.0,8600.0
6,6,2,0,1,1,0,9,57276,-0.48771720915017847,122.0,8900.0
6,1,2,1,0,1,0,16,57277,0.7245501138661985,184.0,5000.0
2,6,36,0,1,1,0,12,57278,-0.7301706737534539,75.0,5150.0
2,1,24,0,1,1,0,9,57279,0.11841645235801,125.0,6750.0
2,6,34,0,1,1,0,12,57280,-0.7301706737534539,92.0,3500.0
0,1,10,0,1,1,0,13,57281,0.7245501138661985,109.0,2250.0
6,1,2,0,1,1,0,18,57282,0.7245501138661985,136.0,3100.0
0,1,36,1,0,1,0,7,57283,0.7245501138661985,140.0,14400.0
2,6,36,0,1,1,0,4,57284,-2.4273449259763815,90.0,14450.0
6,1,1,0,1,1,0,3,57285,-2.669798390579657,150.0,35500.0
1,1,2,0,1,0,1,14,57286,0.7245501138661985,163.0,1800.0
4,6,25,0,1,1,0,12,57287,-0.48771720915017847,0.0,4500.0
3,6,24,0,1,1,0,15,57288,0.7245501138661985,125.0,2300.0
0,1,36,0,1,1,0,12,57289,0.7245501138661985,105.0,4950.0
2,3,36,0,1,1,0,13,57290,0.7245501138661985,0.0,1500.0
2,6,12,0,1,1,0,9,57291,0.11841645235801,67.0,2800.0
6,6,1,1,0,0,1,14,57292,0.7245501138661985,170.0,2600.0
5,6,26,0,1,1,0,9,57293,-2.1848914613731063,116.0,34500.0
0,6,36,0,1,1,0,13,57294,0.11841645235801,102.0,5400.0
0,1,36,0,1,1,0,13,57295,0.7245501138661985,140.0,4850.0
2,6,9,0,1,1,0,9,57296,-1.2150776029600046,65.0,3990.0
0,6,2,0,1,1,0,16,57297,0.7245501138661985,116.0,2500.0
6,6,20,1,0,1,0,16,57298,0.7245501138661985,82.0,1350.0
6,6,2,0,1,1,0,16,57299,0.11841645235801,116.0,3350.0
6,1,36,0,1,1,0,12,57300,0.7245501138661985,0.0,3700.0
0,1,1,0,1,1,0,8,57301,0.7245501138661985,190.0,16000.0
2,1,32,1,0,1,0,15,57302,0.7245501138661985,41.0,2200.0
2,6,32,1,0,1,0,11,57303,-0.9726241383567292,61.0,3400.0
6,6,20,1,0,1,0,6,57304,-0.48771720915017847,204.0,20800.0
2,6,12,0,1,1,0,9,57305,-0.7301706737534539,77.0,4950.0
7,1,36,1,0,1,0,13,57306,0.7245501138661985,224.0,4000.0
7,1,36,1,0,1,0,8,57307,0.7245501138661985,239.0,24750.0
2,6,27,0,1,1,0,17,57308,0.7245501138661985,169.0,6500.0
2,6,10,0,1,1,0,9,57309,-1.6999845321665554,68.0,4450.0
6,1,1,0,1,1,0,15,57310,0.7245501138661985,131.0,2700.0
3,6,27,0,1,1,0,10,57311,-1.45753106756328,106.0,6999.0
6,6,0,0,1,1,0,14,57312,0.7245501138661985,105.0,2000.0
3,1,27,0,1,1,0,7,57313,0.11841645235801,90.0,8750.0
6,6,35,0,1,1,0,11,57314,0.7245501138661985,124.0,4900.0
0,6,1,1,0,1,0,3,57315,-2.669798390579657,150.0,30000.0
5,6,20,1,0,1,0,9,57316,0.11841645235801,116.0,24900.0
2,6,10,0,1,1,0,18,57317,-1.45753106756328,0.0,5300.0
6,1,20,0,1,1,0,14,57318,0.7245501138661985,82.0,3999.0
2,6,21,0,1,1,0,9,57319,-0.9726241383567292,75.0,8146.0
2,6,32,1,0,1,0,12,57320,-0.9726241383567292,61.0,2985.0
0,1,24,0,1,1,0,16,57321,0.7245501138661985,75.0,1200.0
0,1,1,0,1,1,0,13,57322,0.7245501138661985,224.0,12500.0
0,1,1,0,1,1,0,10,57323,0.7245501138661985,170.0,11400.0
0,6,36,0,1,1,0,18,57324,0.7245501138661985,102.0,3200.0
0,1,36,0,1,1,0,17,57325,0.7245501138661985,101.0,2950.0
7,6,20,1,0,1,0,9,57326,-2.1848914613731063,0.0,19300.0
2,6,35,0,1,1,0,7,57327,-1.6999845321665554,68.0,5990.0
6,6,36,0,1,1,0,2,57328,0.7245501138661985,211.0,12499.0
6,6,22,0,1,1,0,11,57329,-0.9726241383567292,75.0,3900.0
0,6,2,1,0,1,0,13,57330,0.11841645235801,218.0,11222.0
2,6,36,0,1,1,0,17,57331,0.7245501138661985,75.0,1650.0
0,1,2,1,0,1,0,7,57332,-1.2150776029600046,204.0,24999.0
6,6,20,0,1,1,0,17,57333,0.7245501138661985,102.0,2500.0
2,1,36,0,1,0,1,9,57334,0.7245501138661985,69.0,1999.0
2,6,12,0,1,1,0,13,57335,0.7245501138661985,63.0,1599.0
0,1,10,0,1,1,0,17,57336,-1.45753106756328,75.0,2590.0
5,6,1,1,0,1,0,10,57337,-0.9726241383567292,116.0,34000.0
2,6,36,0,1,1,0,17,57338,0.7245501138661985,60.0,2390.0
0,1,31,0,1,1,0,12,57339,0.7245501138661985,105.0,4950.0
6,6,22,0,1,1,0,13,57340,-0.7301706737534539,75.0,3800.0
4,6,32,1,0,1,0,8,57341,-1.45753106756328,71.0,6100.0
6,1,0,0,1,1,0,14,57342,0.7245501138661985,175.0,2199.0
6,6,1,0,1,1,0,13,57343,-0.9726241383567292,163.0,7900.0
6,1,36,0,1,1,0,17,57344,0.7245501138661985,101.0,2750.0
0,1,36,0,1,1,0,16,57345,0.7245501138661985,130.0,3000.0
2,6,24,0,1,1,0,2,57346,-0.7301706737534539,56.0,4300.0
0,1,1,0,1,1,0,17,57347,0.7245501138661985,0.0,1999.0
4,6,21,0,1,1,0,14,57348,0.11841645235801,116.0,8500.0
0,6,24,0,1,1,0,15,57349,-0.48771720915017847,155.0,3450.0
0,1,20,1,0,1,0,9,57350,0.7245501138661985,136.0,3000.0
7,1,18,0,1,1,0,3,57351,-2.669798390579657,150.0,35499.0
0,6,31,1,0,1,0,12,57352,0.11841645235801,150.0,6990.0
3,1,20,1,0,1,0,7,57353,-1.6999845321665554,163.0,28900.0
1,1,5,0,1,1,0,14,57354,-2.1848914613731063,101.0,3999.0
0,1,36,0,1,1,0,7,57355,-0.48771720915017847,102.0,15500.0
2,6,22,0,1,1,0,10,57356,0.11841645235801,75.0,3550.0
6,1,15,0,1,1,0,9,57357,-0.48771720915017847,116.0,5999.0
2,6,24,0,1,1,0,12,57358,0.7245501138661985,80.0,2900.0
3,6,10,0,1,1,0,5,57359,-0.9726241383567292,163.0,19000.0
0,6,10,0,1,1,0,8,57360,-1.6999845321665554,125.0,8900.0
5,6,2,0,1,1,0,15,57361,0.7245501138661985,116.0,2500.0
6,6,2,0,1,1,0,10,57362,0.7245501138661985,0.0,12000.0
0,1,1,1,0,1,0,7,57363,-0.9726241383567292,116.0,8000.0
6,1,1,0,1,1,0,10,57364,0.7245501138661985,140.0,8700.0
6,1,2,0,1,1,0,17,57365,0.7245501138661985,136.0,2800.0
0,6,37,1,0,1,0,18,57366,0.7245501138661985,122.0,1600.0
6,6,15,1,0,1,0,9,57367,0.7245501138661985,126.0,5500.0
6,6,1,1,0,1,0,13,57368,0.7245501138661985,116.0,5600.0
0,1,10,0,1,1,0,4,57369,-2.1848914613731063,116.0,13900.0
2,1,32,1,0,1,0,7,57370,-0.9726241383567292,54.0,6700.0
0,1,36,1,0,1,0,11,57371,0.7245501138661985,170.0,8400.0
5,6,35,0,1,1,0,18,57372,0.7245501138661985,143.0,3000.0
6,6,19,0,1,1,0,11,57373,0.7245501138661985,120.0,5250.0
7,1,20,1,0,1,0,9,57374,-0.7301706737534539,224.0,22900.0
2,6,10,0,1,1,0,12,57375,0.7245501138661985,100.0,2750.0
4,6,2,1,0,1,0,11,57376,-0.48771720915017847,116.0,28500.0
0,6,37,0,1,1,0,18,57377,0.7245501138661985,140.0,1990.0
0,6,31,0,1,1,0,4,57378,-2.1848914613731063,86.0,15000.0
6,1,31,1,0,1,0,9,57379,0.11841645235801,170.0,12750.0
2,6,10,1,0,1,0,5,57380,-2.1848914613731063,105.0,12850.0
7,1,18,0,1,1,0,7,57381,-0.48771720915017847,122.0,38000.0
2,6,27,0,1,1,0,15,57382,0.11841645235801,75.0,1290.0
1,1,24,0,1,1,0,14,57383,0.7245501138661985,0.0,3700.0
6,6,24,0,1,1,0,8,57384,-0.9726241383567292,140.0,8400.0
6,6,36,1,0,1,0,18,57385,-0.48771720915017847,116.0,3500.0
2,6,15,0,1,1,0,4,57386,-2.4273449259763815,69.0,8645.0
2,6,10,0,1,0,1,8,57387,0.11841645235801,97.0,5500.0
2,6,30,0,1,1,0,5,57388,-2.4273449259763815,60.0,5950.0
7,6,24,1,0,1,0,18,57389,0.7245501138661985,205.0,1600.0
4,6,20,1,0,1,0,10,57390,-1.9424379967698309,184.0,18750.0
0,6,22,1,0,1,0,16,57391,0.7245501138661985,160.0,1999.0
2,1,31,0,1,1,0,9,57392,0.7245501138661985,80.0,6200.0
6,1,36,0,1,1,0,14,57393,0.7245501138661985,105.0,5000.0
7,6,23,1,0,1,0,12,57394,-0.7301706737534539,234.0,9800.0
7,6,20,1,0,1,0,17,57395,0.7245501138661985,218.0,4999.0
6,6,2,1,0,1,0,13,57396,0.11841645235801,129.0,7500.0
6,6,36,0,1,1,0,5,57397,-1.6999845321665554,122.0,14899.0
6,1,2,0,1,1,0,14,57398,0.7245501138661985,150.0,4550.0
0,1,2,0,1,1,0,10,57399,0.7245501138661985,177.0,9750.0
2,6,36,0,1,0,1,15,57400,0.7245501138661985,54.0,1490.0
6,1,1,1,0,1,0,10,57401,0.7245501138661985,239.0,10500.0
2,6,9,0,1,1,0,8,57402,-0.48771720915017847,60.0,2990.0
6,6,36,0,1,1,0,14,57403,0.11841645235801,54.0,2699.0
2,6,30,0,1,1,0,14,57404,0.11841645235801,50.0,1850.0
6,1,20,0,1,1,0,2,57405,0.7245501138661985,109.0,8800.0
2,6,24,0,1,1,0,15,57406,0.7245501138661985,0.0,2100.0
0,6,36,1,0,1,0,9,57407,0.7245501138661985,116.0,13000.0
6,1,1,0,1,1,0,15,57408,0.7245501138661985,140.0,5799.0
2,6,24,0,1,1,0,13,57409,0.7245501138661985,147.0,2400.0
6,1,2,1,0,0,1,13,57410,0.7245501138661985,177.0,7250.0
6,1,0,0,1,1,0,10,57411,0.11841645235801,150.0,10500.0
6,1,1,1,0,1,0,17,57412,0.7245501138661985,179.0,1990.0
7,1,37,0,1,1,0,13,57413,0.7245501138661985,185.0,8000.0
4,6,24,0,1,1,0,11,57414,-0.9726241383567292,90.0,4950.0
7,6,16,0,1,1,0,11,57415,-0.48771720915017847,82.0,3000.0
3,1,27,0,1,0,1,13,57416,0.7245501138661985,120.0,3800.0
0,6,2,0,1,1,0,12,57417,-1.2150776029600046,150.0,9700.0
5,6,2,0,1,1,0,17,57418,0.7245501138661985,116.0,3300.0
6,6,2,0,1,1,0,2,57419,-2.4273449259763815,150.0,1400.0
4,6,32,1,0,1,0,11,57420,-0.9726241383567292,84.0,4990.0
7,1,19,0,1,1,0,5,57421,-1.9424379967698309,150.0,22990.0
6,1,1,1,0,1,0,13,57422,0.7245501138661985,232.0,7300.0
0,1,24,0,1,1,0,12,57423,-2.791025122881295,150.0,4500.0
6,6,24,1,0,1,0,17,57424,-1.2150776029600046,0.0,3000.0
5,6,2,0,1,1,0,15,57425,0.7245501138661985,116.0,3400.0
6,6,36,0,1,1,0,11,57426,0.7245501138661985,80.0,4400.0
5,6,20,0,1,1,0,12,57427,-0.9726241383567292,143.0,7500.0
6,1,2,1,0,1,0,18,57428,0.7245501138661985,136.0,2500.0
6,1,10,0,1,1,0,15,57429,0.7245501138661985,131.0,1850.0
2,6,32,1,0,1,0,9,57430,-0.7301706737534539,61.0,3890.0
2,6,24,0,1,1,0,16,57431,0.7245501138661985,75.0,1900.0
0,1,2,1,0,1,0,8,57432,0.7245501138661985,177.0,13900.0
4,6,1,0,1,1,0,17,57433,0.7245501138661985,179.0,4950.0
2,6,36,0,1,1,0,9,57434,0.7245501138661985,64.0,3980.0
0,6,20,1,0,1,0,6,57435,-1.45753106756328,154.0,18500.0
0,6,27,0,1,1,0,18,57436,0.7245501138661985,79.0,1150.0
6,1,2,1,0,0,1,13,57437,0.7245501138661985,0.0,1200.0
6,6,2,0,1,1,0,7,57438,-0.9726241383567292,122.0,15300.0
2,6,31,0,1,1,0,13,57439,-0.9726241383567292,0.0,3300.0
2,6,31,0,1,1,0,9,57440,-1.45753106756328,60.0,6400.0
0,6,2,0,1,1,0,16,57441,0.7245501138661985,231.0,5390.0
0,1,10,0,1,1,0,14,57442,0.7245501138661985,101.0,1250.0
6,6,1,1,0,1,0,14,57443,-0.48771720915017847,131.0,6800.0
2,6,36,0,1,1,0,16,57444,0.7245501138661985,60.0,1050.0
6,6,0,1,0,1,0,17,57445,0.11841645235801,150.0,2990.0
0,1,1,1,0,1,0,8,57446,0.7245501138661985,239.0,21000.0
5,6,2,0,1,1,0,14,57447,0.7245501138661985,116.0,3900.0
2,1,31,0,1,1,0,8,57448,0.11841645235801,90.0,5250.0
7,6,16,0,1,1,0,9,57449,-2.4273449259763815,82.0,5900.0
5,6,2,0,1,1,0,17,57450,0.7245501138661985,170.0,3490.0
0,1,1,1,0,1,0,15,57451,0.7245501138661985,163.0,4000.0
6,6,9,0,1,1,0,9,57452,-1.45753106756328,55.0,3900.0
6,1,2,0,1,1,0,13,57453,0.7245501138661985,150.0,2900.0
3,1,27,0,1,1,0,13,57454,0.7245501138661985,0.0,2200.0
6,1,36,0,1,1,0,13,57455,0.7245501138661985,0.0,3000.0
6,1,36,0,1,1,0,6,57456,-1.45753106756328,140.0,18250.0
3,1,20,1,0,1,0,12,57457,0.7245501138661985,0.0,4900.0
7,1,36,1,0,1,0,7,57458,-0.48771720915017847,140.0,10000.0
2,6,12,0,1,1,0,17,57459,0.7245501138661985,58.0,1299.0
0,1,10,0,1,1,0,12,57460,0.7245501138661985,109.0,2800.0
0,1,1,1,0,1,0,6,57461,-0.7301706737534539,245.0,32500.0
2,6,27,0,1,1,0,2,57462,-1.9424379967698309,115.0,13300.0
2,1,36,0,1,1,0,16,57463,-2.4273449259763815,0.0,1600.0
2,1,30,0,1,1,0,14,57464,0.7245501138661985,75.0,1800.0
6,6,10,0,1,1,0,12,57465,-1.9424379967698309,58.0,2700.0
6,6,36,0,1,1,0,17,57466,0.7245501138661985,150.0,2600.0
3,1,36,1,0,1,0,5,57467,-1.9424379967698309,140.0,10500.0
4,6,2,1,0,1,0,11,57468,0.11841645235801,116.0,20000.0
6,1,2,0,1,1,0,12,57469,0.7245501138661985,150.0,10900.0
6,6,27,0,1,1,0,17,57470,0.7245501138661985,95.0,1499.0
2,4,36,0,1,1,0,7,57471,-1.2150776029600046,86.0,11700.0
5,6,12,0,1,1,0,10,57472,-0.7301706737534539,143.0,6199.0
2,6,35,0,1,1,0,17,57473,0.7245501138661985,106.0,2500.0
5,6,32,1,0,1,0,8,57474,-1.45753106756328,71.0,5450.0
0,1,2,1,0,1,0,11,57475,0.7245501138661985,197.0,11450.0
0,1,1,0,1,1,0,11,57476,0.7245501138661985,179.0,12200.0
0,1,20,1,0,1,0,12,57477,0.7245501138661985,240.0,7250.0
2,6,27,0,1,1,0,9,57478,-1.9424379967698309,58.0,4899.0
6,6,36,0,1,1,0,12,57479,0.7245501138661985,102.0,3999.0
0,1,1,0,1,1,0,9,57480,0.11841645235801,120.0,5844.0
6,1,20,1,0,1,0,16,57481,0.7245501138661985,197.0,3999.0
0,1,36,0,1,1,0,3,57482,-2.669798390579657,150.0,29200.0
6,6,0,0,1,1,0,17,57483,0.7245501138661985,150.0,2600.0
0,1,20,1,0,1,0,17,57484,0.7245501138661985,197.0,1499.0
6,6,1,1,0,0,1,15,57485,0.7245501138661985,116.0,9900.0
0,1,25,0,1,1,0,8,57486,-0.9726241383567292,111.0,7000.0
4,1,21,0,1,1,0,7,57487,-1.2150776029600046,111.0,18500.0
0,6,27,1,0,1,0,13,57488,0.11841645235801,135.0,2900.0
6,1,9,0,1,1,0,17,57489,0.7245501138661985,116.0,1500.0
6,6,20,0,1,1,0,11,57490,-0.7301706737534539,184.0,10000.0
5,4,20,1,0,1,0,14,57491,0.7245501138661985,218.0,12500.0
0,1,23,0,1,1,0,15,57492,0.11841645235801,126.0,1650.0
6,1,2,0,1,1,0,9,57493,0.7245501138661985,143.0,9500.0
2,6,10,0,1,1,0,3,57494,-2.4273449259763815,60.0,8750.0
6,6,24,0,1,1,0,16,57495,0.7245501138661985,101.0,2000.0
7,1,15,0,1,1,0,8,57496,0.7245501138661985,136.0,13500.0
6,1,20,1,0,1,0,7,57497,-1.6999845321665554,116.0,20000.0
0,1,24,0,1,0,1,11,57498,0.7245501138661985,150.0,4000.0
3,1,36,0,1,1,0,7,57499,0.7245501138661985,140.0,12650.0
2,6,24,0,1,1,0,9,57500,0.11841645235801,150.0,6500.0
2,6,9,0,1,1,0,9,57501,-1.2150776029600046,60.0,3750.0
4,6,2,0,1,1,0,11,57502,-1.9424379967698309,218.0,19200.0
0,1,1,0,1,1,0,13,57503,0.7245501138661985,140.0,5500.0
0,6,22,0,1,0,1,14,57504,0.7245501138661985,135.0,1200.0
0,6,2,0,1,1,0,16,57505,0.7245501138661985,170.0,3390.0
0,6,24,0,1,1,0,13,57506,0.7245501138661985,90.0,3050.0
3,6,36,0,1,1,0,12,57507,0.11841645235801,102.0,6000.0
6,6,2,0,1,1,0,8,57508,-1.2150776029600046,122.0,11749.0
6,1,1,0,1,1,0,18,57509,0.7245501138661985,165.0,2200.0
2,6,25,0,1,1,0,11,57510,-2.669798390579657,68.0,4999.0
3,1,36,1,0,1,0,9,57511,0.7245501138661985,136.0,10310.0
0,6,10,0,1,1,0,16,57512,0.7245501138661985,226.0,4750.0
5,6,2,0,1,1,0,17,57513,0.7245501138661985,170.0,3200.0
3,6,24,0,1,1,0,15,57514,0.7245501138661985,125.0,2890.0
4,6,21,1,0,1,0,8,57515,0.11841645235801,185.0,12490.0
2,1,1,0,1,1,0,13,57516,0.7245501138661985,140.0,5199.0
3,1,36,0,1,1,0,17,57517,0.7245501138661985,102.0,9900.0
2,1,10,0,1,1,0,12,57518,0.7245501138661985,90.0,3550.0
6,6,24,0,1,0,1,13,57519,0.7245501138661985,101.0,2300.0
6,6,10,0,1,1,0,10,57520,0.7245501138661985,101.0,6500.0
0,1,36,0,1,1,0,9,57521,-0.48771720915017847,110.0,9900.0
0,1,36,0,1,1,0,12,57522,0.7245501138661985,140.0,6300.0
4,6,32,0,1,1,0,9,57523,-0.7301706737534539,71.0,4550.0
6,6,36,0,1,1,0,17,57524,0.7245501138661985,75.0,1750.0
0,1,36,0,1,1,0,11,57525,0.7245501138661985,105.0,4990.0
2,6,36,0,1,1,0,11,57526,-0.7301706737534539,80.0,5300.0
1,1,36,0,1,1,0,17,57527,0.7245501138661985,108.0,3699.0
0,1,10,0,1,1,0,12,57528,0.11841645235801,0.0,3800.0
2,6,32,1,0,1,0,6,57529,-1.9424379967698309,71.0,6150.0
2,6,23,0,1,1,0,8,57530,-1.45753106756328,68.0,5490.0
0,6,1,0,1,1,0,16,57531,0.7245501138661985,163.0,5990.0
2,6,36,0,1,1,0,16,57532,0.7245501138661985,0.0,2500.0
0,1,1,0,1,1,0,12,57533,0.7245501138661985,140.0,8999.0
0,1,36,0,1,1,0,14,57534,0.7245501138661985,101.0,4990.0
6,1,10,0,1,1,0,12,57535,0.7245501138661985,136.0,3650.0
4,6,10,0,1,1,0,14,57536,0.7245501138661985,90.0,2700.0
6,6,10,0,1,1,0,14,57537,0.11841645235801,215.0,10000.0
2,6,3,0,1,1,0,11,57538,-0.48771720915017847,52.0,1200.0
0,6,35,0,1,1,0,5,57539,-1.2150776029600046,132.0,13990.0
0,6,4,0,1,1,0,13,57540,0.7245501138661985,223.0,2100.0
5,6,1,0,1,1,0,15,57541,0.7245501138661985,102.0,4500.0
0,6,1,0,1,1,0,6,57542,-1.2150776029600046,105.0,13400.0
7,1,20,1,0,1,0,14,57543,0.7245501138661985,250.0,6990.0
6,1,1,0,1,1,0,13,57544,0.7245501138661985,140.0,7000.0
6,6,10,0,1,1,0,9,57545,0.11841645235801,60.0,4500.0
3,6,36,0,1,1,0,14,57546,0.7245501138661985,150.0,6680.0
6,6,20,1,0,1,0,11,57547,-0.48771720915017847,231.0,17000.0
2,1,32,0,1,1,0,13,57548,0.7245501138661985,41.0,2200.0
5,6,20,0,1,1,0,15,57549,0.11841645235801,143.0,3800.0
2,6,36,0,1,1,0,12,57550,0.11841645235801,250.0,17500.0
0,6,31,0,1,0,1,12,57551,0.7245501138661985,102.0,5500.0
2,1,24,0,1,1,0,14,57552,0.7245501138661985,69.0,1900.0
3,6,24,0,1,1,0,11,57553,0.11841645235801,140.0,5450.0
0,1,36,0,1,1,0,18,57554,0.7245501138661985,90.0,1600.0
2,6,27,0,1,1,0,13,57555,-1.45753106756328,68.0,2950.0
0,1,2,0,1,1,0,16,57556,0.7245501138661985,163.0,2550.0
4,6,1,0,1,1,0,15,57557,0.11841645235801,170.0,9500.0
2,6,24,0,1,1,0,12,57558,-1.6999845321665554,0.0,3000.0
6,6,1,0,1,1,0,18,57559,0.7245501138661985,101.0,3100.0
2,6,9,0,1,1,0,9,57560,0.11841645235801,65.0,3080.0
0,1,2,1,0,1,0,13,57561,0.7245501138661985,218.0,6900.0
2,6,25,0,1,1,0,8,57562,-1.45753106756328,120.0,6250.0
4,6,19,0,1,1,0,18,57563,0.7245501138661985,110.0,2500.0
6,1,2,1,0,1,0,11,57564,0.7245501138661985,235.0,12990.0
6,1,1,0,1,1,0,16,57565,0.7245501138661985,101.0,1900.0
7,1,20,1,0,1,0,9,57566,-1.45753106756328,170.0,21500.0
